,Line num,Command,Notes
0,1,\documentclass,siamltex
1,2,\setlength,N/A
2,2,\hoffset,N/A
3,3,\pagestyle,myheadings
4,4,\usepackage,graphicx
5,5,\usepackage,"amsmath,amstext,amssymb,bm"
6,6,\usepackage,leftidx
7,7,\numberwithin,N/A
8,8,\usepackage,xcolor
9,9,\usepackage,soul
10,10,\usepackage,tikz
11,11,\usetikzlibrary,"shapes,arrows"
12,12,\usepackage,mathrsfs
13,13,\newtheorem,N/A
14,14,\newtheorem,N/A
15,15,\newtheorem,N/A
16,16,\newtheorem,N/A
17,17,\newtheorem,N/A
18,18,\allowdisplaybreaks,N/A
19,19,\newcommand,\eps -> \varepsilon
20,20,\newcommand,\Ome -> {\Omega}
21,21,\newcommand,\ome -> {\omega}
22,22,\newcommand,\p -> {\partial}
23,23,\newcommand,\Del -> {\Delta}
24,24,\newcommand,\nab -> \nabla
25,25,\newcommand,\nonum -> \nonumber
26,26,\renewcommand,N/A
27,26,\bigl,N/A
28,27,\renewcommand,N/A
29,27,\bigr,N/A
30,28,\newcommand,\bl -> \bigl\langle
31,29,\newcommand,\br -> \bigr\rangle
32,30,\newcommand,\Bl -> \Bigl\langle
33,31,\newcommand,\Br -> \Bigr\rangle
34,32,\newcommand,\mce -> \mathcal{E}_h
35,33,\newcommand,\mcei -> \mce^I
36,34,\newcommand,\mceb -> \mce^B
37,35,\newcommand,\mct -> \mathcal{T}_h
38,36,\newcommand,\avg -> \bigl\{\hspace{-0.1cm}\bigl\{#1\bigr\}\hspace{-0.1cm}\bigr\}
39,37,\newcommand,\jump -> \bigl\hspace{-0.075cm}\bigr]
40,38,\newcommand,\vh -> V_h
41,39,\newcommand,\les -> \lesssim
42,40,\newcommand,\ges -> \gtrsim
43,41,\newcommand,\Ph -> \mathcal{P}_{p^\prime}
44,42,\newcommand,\Lcal -> \mathcal{L}
45,43,\newcommand,\Lcalh -> \mathcal{L}_h
46,44,\newcommand,\Lcalbh -> \overline{\mathcal{L}}_h
47,45,\newcommand,\Lcalb -> \overline{\mathcal{L}}_h
48,46,\newcommand,\Lcalo -> \mathcal{L
49,48,\newcommand,"\Lcaloh -> \mathcal{L}_{\text{\rm 0},h}"
50,49,\newcommand,\Lcalth -> \widetilde{\mathcal{L}}_h
51,50,\newcommand,\An -> A_{\text{\rm 0}}
52,51,\newcommand,\xn -> x_{\text{\rm 0}}
53,52,\newcommand,\dn -> d_{\text{\rm 0}}
54,53,\newcommand,\bw -> \bm w
55,54,\newcommand,\bn -> \bm n
56,55,\newcommand,\cT -> \mathcal{T}
57,56,\newcommand,\cTho -> \mathcal{T}_h(\Ome)
58,57,\newcommand,\cThd -> \mathcal{T}_h(D)
59,58,\newcommand,\cQ -> \mathcal{Q}_h
60,59,\newcommand,\tH -> \widetilde{H}
61,60,\newcommand,\tW -> \widetilde{W}
62,61,\newcommand,\ind -> \chi_{B_{R^{\prime\prime}}}
63,62,\newcommand,\brd -> {B_{R_{\delta_0}}}
64,63,\newcommand,\R -> \mathbb{R}
65,64,\newcommand,\Z -> \mathbb{Z}
66,65,\newcommand,\N -> \mathbb{N}
67,66,document,Environment
68,67,\title,On New Families of Fractional Sobolev Spaces\thanks{This work was partially supported by the NSF grant DMS-1620168.
69,67,\thanks,On New Families of Fractional Sobolev Spaces\thanks{This work was partially supported by the NSF grant DMS-1620168.
70,68,\markboth,N/A
71,69,\author,N/A
72,69,\thanks,N/A
73,71,\and,Mitchell Sutton
74,71,\thanks,Mitchell Sutton
75,73,\date,
76,74,\maketitle,N/A
77,75,\thispagestyle,empty
78,76,abstract,Environment
79,93,\cite,Feng_Sutton
80,95,keywords,Environment
81,102,AMS,Environment
82,107,\section,N/A
83,107,\label,N/A
84,109,\cite,N/A
85,109,\cite,N/A
86,112,\cite,"Evans,Trudinger,Lions"
87,118,\cite,"Caffarelli07,Du19, Guo,Hilfer,Kilbas, Meerschaert"
88,121,\cite,N/A
89,121,\cite,N/A
90,123,\cite,"Caffarelli07,Du19,Ervin,Du19,Guo,Podlubny"
91,124,\cite,"Malinowska,Samko"
92,126,\cite,N/A
93,126,\cite,N/A
94,127,\textit,weak fractional derivatives
95,128,\textit,Fundamental Theorem of Weak Fractional Calculus
96,156,\ref,sec-2
97,159,\ref,sec-3
98,163,\ref,sec-4
99,169,\ref,sec-5
100,170,\section,N/A
101,170,\label,N/A
102,184,\infty,N/A
103,185,\R,N/A
104,186,\cite,N/A
105,186,\cite,N/A
106,187,\subsection,N/A
107,187,\label,N/A
108,190,\cite,"Adams,Lions"
109,191,definition,Environment
110,194,\leq,N/A
111,194,\leq,N/A
112,195,\infty,N/A
113,198,align,Environment
114,199,_,Environment
115,200,\Bigr,N/A
116,200,\frac,N/A
117,200,\qquad,N/A
118,200,\mbox,N/A
119,200,\leq,N/A
120,200,\infty,N/A
121,200,\displaystyle,N/A
122,200,\infty,N/A
123,201,\tW,N/A
124,201,\infty,N/A
125,202,\qquad,if 
126,202,\mbox,if 
127,202,\infty,if 
128,206,equation,Environment
129,207,\tW,N/A
130,208,cases,Environment
131,209,\qquad,N/A
132,209,\mbox,N/A
133,209,\leq,N/A
134,209,\infty,N/A
135,209,\displaystyle,N/A
136,209,\sup_,N/A
137,209,\in,N/A
138,209,\times,N/A
139,209,\dfrac,N/A
140,210,\qquad,if 
141,210,\mbox,if 
142,210,\infty,if 
143,216,definition,Environment
144,219,\leq,N/A
145,219,\leq,N/A
146,220,\infty,N/A
147,223,\_,N/A
148,223,\widehat,N/A
149,223,\R,N/A
150,223,\infty,N/A
151,223,\right,N/A
152,224,\qquad,N/A
153,224,\leq,N/A
154,224,\leq,N/A
155,225,\infty,N/A
156,228,\_,N/A
157,228,\widehat,N/A
158,228,\R,N/A
159,228,\int_,N/A
160,228,\R,N/A
161,228,\xi,N/A
162,228,\hat,N/A
163,228,\xi,N/A
164,228,\xi,N/A
165,229,\qquad,N/A
166,229,\leq,N/A
167,229,\leq,N/A
168,229,\infty,N/A
169,233,remark,Environment
170,234,\cite,N/A
171,234,\cite,N/A
172,238,\cite,N/A
173,238,\cite,N/A
174,239,align,Environment
175,240,\tH,N/A
176,240,\R,N/A
177,240,\cong,N/A
178,240,\int_,N/A
179,240,\R,N/A
180,240,\xi,N/A
181,240,\hat,N/A
182,240,\xi,N/A
183,240,\xi,N/A
184,247,\subsection,N/A
185,247,\label,N/A
186,248,\cite,N/A
187,248,\em,N/A
188,251,definition,Environment
189,253,itemize,Environment
190,254,\item,N/A
191,255,align,Environment
192,256,\int_,N/A
193,256,\varphi,N/A
194,256,\int_,N/A
195,256,\alpha,N/A
196,256,\tilde,N/A
197,256,\varphi,N/A
198,257,\qquad,N/A
199,257,\forall,N/A
200,257,\varphi,N/A
201,257,\in,N/A
202,257,\infty,N/A
203,260,\item,N/A
204,261,align,Environment
205,262,\int_,N/A
206,262,\varphi,N/A
207,262,\int_,N/A
208,262,\alpha,N/A
209,262,\tilde,N/A
210,262,\varphi,N/A
211,263,\qquad,N/A
212,263,\forall,N/A
213,263,\varphi,N/A
214,263,\in,N/A
215,263,\infty,N/A
216,268,remark,Environment
217,269,\cite,"Feng_Sutton,Feng_Sutton1"
218,275,\cite,Feng_Sutton1
219,278,\textit,Fundamental Theorem of Weak Fractional Calculus
220,279,\cite,N/A
221,279,\cite,N/A
222,280,theorem,Environment
223,283,theorem,Environment
224,287,align,Environment
225,288,\alpha,N/A
226,288,\pm,N/A
227,288,\alpha,N/A
228,288,\pm,N/A
229,289,\pm,N/A
230,289,\alpha,N/A
231,289,\pm,N/A
232,289,\mathcal,N/A
233,289,\alpha,N/A
234,289,\qquad,N/A
235,290,\mbox,a.e. in 
236,293,\cite,"Samko, Feng_Sutton"
237,295,\section,N/A
238,295,\label,N/A
239,300,\subsection,N/A
240,300,\label,N/A
241,302,definition,Environment
242,305,align,Environment
243,306,\in,p
244,306,\right,p
245,309,align,Environment
246,310,_,Environment
247,311,\Bigl,N/A
248,311,\left,N/A
249,311,\right,N/A
250,311,\left,N/A
251,311,\pm,N/A
252,311,\mathcal,N/A
253,311,\alpha,N/A
254,312,\right,N/A
255,312,\Bigr,N/A
256,312,\frac,N/A
257,312,\qquad,N/A
258,312,\text,N/A
259,312,\leq,N/A
260,312,\infty,N/A
261,312,\infty,N/A
262,313,\left,N/A
263,313,\pm,N/A
264,313,\mathcal,N/A
265,313,\alpha,N/A
266,314,\right,N/A
267,314,\infty,N/A
268,314,\qquad,N/A
269,314,\text,N/A
270,314,\infty,N/A
271,318,definition,Environment
272,320,\alpha,N/A
273,320,\leq,N/A
274,320,\leq,N/A
275,320,\infty,N/A
276,321,align,Environment
277,324,align,Environment
278,325,_,Environment
279,326,\qquad,N/A
280,326,\text,N/A
281,326,\leq,N/A
282,326,\infty,N/A
283,326,\displaystyle,N/A
