,line num,Command
0,1,\documentclass
1,2,\usepackage
2,4,\usepackage
3,8,\PassOptionsToPackage
4,8,\usepackage
5,10,\usepackage
6,12,\usepackage
7,14,\captionsetup
8,16,\restylefloat
9,18,\usepackage
10,20,\newfont
11,20,\teneufm
12,21,\newfont
13,21,\seveneufm
14,22,\newfont
15,22,\fiveeufm
16,24,\usepackage
17,27,\usepackage
18,28,\usepackage
19,29,\usetikzlibrary
20,30,\usetikzlibrary
21,31,\input
22,33,\usepackage
23,34,\usetikzlibrary
24,35,\usepackage
25,36,\usepackage
26,37,\usepackage
27,38,\usepackage
28,39,\usepackage
29,40,\usepackage
30,41,\usepackage
31,42,\makeatletter
32,43,\patchcmd
33,43,\Gread
34,43,\relax
35,44,\makeatother
36,47,\newtheorem
37,48,\newtheorem
38,49,\newtheorem
39,50,\newtheorem
40,51,\newtheorem
41,52,\newtheorem
42,53,\newtheorem
43,55,\newtheorem
44,56,\newtheorem
45,57,\newtheorem
46,58,\newtheorem
47,59,\newtheorem
48,60,\newtheorem
49,61,\newtheorem
50,62,\newtheorem
51,65,\newcommand
52,65,\Tr
53,65,\rm
54,66,\newcommand
55,66,\Trn
56,66,\rm
57,67,\newcommand
58,67,\Trm
59,67,\rm
60,68,\newcommand
61,68,\cda
62,70,\newcommand
63,70,\cB
64,70,\mathscr
65,72,\def
66,72,\oplus
67,73,\def
68,73,\E
69,73,\mathbf
70,74,\def
71,74,\fA
72,74,\mathfrak
73,75,\def
74,75,\fB
75,75,\mathfrak
76,76,\def
77,76,\fC
78,76,\mathfrakC
79,77,\def
80,77,\fD
81,77,\mathfrak
82,79,\def
83,79,\cA
84,79,\mathcal
85,80,\def
86,80,\cB
87,80,\mathcal
88,81,\def
89,81,\cC
90,81,\mathcal
91,82,\def
92,82,\cD
93,82,\mathcal
94,83,\def
95,83,\cE
96,83,\mathcal
97,84,\def
98,84,\cF
99,84,\mathcal
100,85,\def
101,85,\cG
102,85,\mathcal
103,86,\def
104,86,\cH
105,86,\mathcal
106,87,\def
107,87,\cI
108,87,\mathcal
109,88,\def
110,88,\cJ
111,88,\mathcal
112,89,\def
113,89,\cK
114,89,\mathcal
115,90,\def
116,90,\cL
117,90,\mathcal
118,91,\def
119,91,\cM
