,line num,Command
0,1,\documentclass
1,2,\usepackage
2,3,\usepackage
3,4,\usepackage
4,5,\usepackage
5,6,\usepackage
6,7,\usepackage
7,8,\usepackage
8,9,\usepackage
9,10,\textheight
10,11,\textwidth
11,14,\newtheorem
12,15,\newtheorem
13,16,\newtheorem
14,17,\newtheorem
15,18,\newtheorem
16,20,\theoremstyle
17,21,\newtheorem
18,22,\newtheorem
19,23,\newtheorem
20,27,\newtheorem
21,31,\numberwithin
22,32,\def
23,32,\eq
24,32,\rm
25,32,\ref
26,33,\renewcommand
27,33,\theequation
28,33,\thesection
29,33,\arabic
30,34,\def
31,34,\Eq
32,34,\ifthenelse
33,34,\equal
34,42,\newcommand
35,42,\id
36,42,\mathrm
37,43,\def
38,43,\A
39,43,\mathscr
40,44,\def
41,44,\B
42,44,\mathscr
43,45,\def
44,45,\D
45,45,\mathscr
46,46,\def
47,46,\E
48,46,\mathscr
49,47,\def
50,47,\G
51,47,\mathscr
52,48,\def
53,48,\M
54,48,\mathscr
55,49,\def
56,49,\Nm
57,49,\mathscr
58,50,\def
59,50,\P
60,50,\mathscr
61,51,\def
62,51,\Cts
63,51,\mathcal
64,52,\def
65,52,\C
66,52,\mathcal
67,53,\def
68,53,\S
69,53,\mathcal
70,54,\def
71,54,\calM
72,54,\mathcal
73,55,\def
74,55,\calQ
75,55,\mathcal
76,56,\newcommand
77,56,\operator
78,56,\mathop
79,56,\vphantom
80,56,\sum
81,56,\mathchoice
82,57,\vcenter
83,57,\hbox
84,57,\LARGE
85,58,\vcenter
86,58,\hbox
87,58,\large
88,58,\displaylimits
89,60,\def
90,60,\LD
91,60,\underline
92,60,\D
93,61,\def
94,61,\UD
95,61,\overline
96,61,\D
97,62,\def
98,62,\LLD
99,62,\underline
100,62,\underline
101,62,\D
102,63,\def
103,63,\TD
104,63,\widetilde
105,63,\D
106,64,\def
107,64,\UUD
108,64,\overline
109,64,\overline
110,64,\D
111,67,\newcommand
112,67,\R
113,67,\mathbb
114,68,\newcommand
115,68,\K
116,68,\mathbb
117,69,\newcommand
118,69,\N
119,69,\mathbb
120,70,\newcommand
121,70,\Z
122,70,\mathbb
123,71,\newcommand
124,71,\Mb
125,71,\mathbf
126,72,\newcommand
127,72,\Q
